advertiser_id,nps_score
18795827,9
18800545,10
18804829,10
18806112,10
18806854,9
18808088,2
18808934,10
18809012,8
18810905,10
18813336,10
18814384,3
18817876,10
18818195,10
18818752,9
18819642,0
18819845,9
18821711,7
18824035,2
18824108,0
18825242,8
18825724,8
18829442,10
18829631,10
18829644,8
18829862,9
18831540,8
18834004,5
18834801,7
18836436,10
18841973,7
18844951,7
18846463,8
18847490,8
18847750,8
18847818,2
18851810,10
18852399,10
18852457,1
18854783,4
18856182,10
18856235,3
18857486,9
18857587,10
18862683,10
18862765,10
18862885,10
18863863,0
18867234,10
18868607,7
18869557,3
18870862,0
18872165,9
18873067,10
18874088,10
18874347,0
18874994,8
18875493,10
18875620,10
18877831,10
18880631,8
18882934,9
18886695,9
18887221,1
18888579,10
18889272,8
18893509,8
18894792,3
18895432,6
18895572,8
18895772,0
18895995,10
18900012,10
18900071,3
18900383,3
18903966,10
18904723,9
18905031,1
18905252,9
18905923,4
18906940,9
18909267,10
18913709,2
18914382,10
18915429,8
18917069,7
18918712,8
18919392,10
18920589,10
18920760,0
18921780,3
18922575,6
18926974,8
18927276,5
18928284,7
18929368,10
18930477,2
18931810,1
18932223,0
18932811,8
18935257,7
18935795,9
18937138,8
18940536,10
18940571,10
18940777,8
18941379,8
18945207,10
18945707,10
18945747,10
18945865,10
18946258,10
18946357,10
18947777,1
18949047,10
18949540,10
18950691,8
18952012,6
18952273,6
18953742,9
18954836,5
18959585,10
18961950,5
18967436,5
18971829,5
18975308,9
18976725,9
18978520,10
18978959,8
18980453,3
18981348,10
18981922,9
18983177,9
18984909,6
18990842,7
18995217,10
18995332,8
18996003,9
18996208,10
18996482,10
18998591,2
19001600,10
19002026,10
19002626,10
19003964,10
19004565,0
19005143,10
19006870,10
19008410,9
19009425,7
19011222,10
19013527,10
19013572,4
19017240,5
19017586,10
19018341,3
19025453,8
19028455,7
19028898,10
19031718,2
19033340,9
19034179,5
19035342,8
19035700,10
19036691,9
19039910,9
19041375,9
19042119,1
19042676,7
19044091,3
19044260,5
19046943,6
19047208,8
19049007,7
19051274,10
19052756,8
19053009,9
19054320,9
19057288,9
19058442,7
19058937,10
19059984,10
19061369,9
19065551,10
19066693,10
19068007,10
19070505,8
19071489,3
19071529,7
19075911,10
19076229,7
19076309,9
19079321,2
19081977,7
19083179,0
19083599,10
19083953,1
19084563,8
19086847,5
19087985,10
19088242,3
19088516,10
19089288,5
19089634,10
19089714,8
19090169,8
19091621,5
19091749,10
19092717,7
19093424,8
19095282,8
19095462,5
19106094,3
19111170,4
19111939,5
19112008,9
19114730,10
19117128,7
19117670,7
19118123,7
19119357,7
19119916,0
19122438,0
19122933,9
19126879,7
19127081,5
19128984,10
19130588,3
19137132,9
19143964,9
19149111,10
19149373,8
19152651,2
19153588,1
19154258,4
19160680,9
19165041,1
19167630,8
19168000,10
19168038,0
19168430,8
19170784,8
19171330,4
19171500,10
19177038,0
19180580,7
19181658,10
19182109,0
19187981,10
19190528,10
19190890,10
19191814,8
19193968,9
19196935,9
19197531,1
19199306,8
19200504,5
19200521,5
19202951,10
19204119,7
19204540,5
19205735,1
19206487,8
19207212,2
19207274,7
19210999,10
19211094,10
19215594,9
19216005,10
19220046,9
19220435,10
19224317,9
19224695,0
19225829,2
19227758,10
19227827,0
19229031,8
19232046,10
19233669,10
19233757,2
19235057,8
19235093,0
19236070,1
19236756,0
19237212,9
19240291,7
19244682,8
19247211,8
19249445,8
19250559,10
19251877,2
19258074,9
19258412,2
19258679,10
19260042,9
19263004,10
19268317,10
19269216,1
19270156,8
19270586,7
19275144,8
19275219,7
19277233,10
19280697,8
19282248,1
19285443,2
19286099,8
19289259,0
19289791,10
19291937,10
19296243,5
19299974,5
19301292,10
19301629,6
19303250,9
19305450,5
19307248,5
19307552,10
19307893,8
19309751,4
19310078,10
19312405,0
19314520,5
19315022,1
19315153,8
19317302,3
19318148,10
19319523,10
19320536,10
19322832,10
19323337,0
19323538,1
19330013,8
19331068,10
19335303,7
19335765,4
19341500,10
19342138,0
19347743,3
19349139,10
19352387,9
19354329,0
19357046,8
19357196,8
19357301,1
19359581,6
19360105,10
19360238,10
19362759,6
19362795,6
19364392,10
19366804,0
19367224,4
19371511,7
19371699,10
19376153,9
19380345,2
19380446,7
19381923,8
19382405,5
19382865,10
19382953,0
19387379,8
19388441,7
19389426,8
19392171,10
19392913,9
19394397,10
19394965,8
19397109,1
19397160,10
19398910,10
19399405,8
19400570,10
19400876,9
19401198,10
19402757,4
19404609,10
19404670,10
19405314,0
19407877,10
19409534,10
19410311,9
19416413,0
19416857,10
19417645,1
19418180,10
19418188,1
19418390,1
19419152,9
19419320,2
19423733,7
19424235,9
19426274,9
19426452,10
19427958,0
19430761,10
19431416,6
19432025,10
19432135,5
19433796,8
19436261,10
19436608,10
19438844,0
19439514,10
19440800,3
19441596,10
19441864,9
19442643,10
19443800,10
19444239,1
19445793,1
19446845,9
19448788,10
19448921,0
19449311,10
19450530,10
19450948,7
19451508,9
19452538,10
19453237,10
19454760,9
19454881,9
19456470,10
19457553,10
19458188,0
19460710,9
19461962,6
19462203,1
19464475,0
19465670,3
19469153,9
19470945,10
19474073,9
19477539,6
19481098,7
19482420,3
19482992,9
19483895,8
19485895,9
19486415,10
19489408,1
19489754,7
19490223,9
19491868,8
19491892,10
19495936,7
19500182,8
19501269,8
19504216,8
19507934,8
19507997,2
19509347,1
19510899,9
19512754,4
19516748,3
19520290,8
19525776,10
19526302,10
19533243,10
19534077,0
19539676,1
19540720,10
19541700,10
19542693,4
19543827,10
19546329,7
19547926,8
19550542,8
19551862,10
19552196,2
19552237,2
19553688,8
19553891,10
19554002,7
19556549,10
19557065,5
19558209,5
19559275,10
19562810,3
19563503,10
19568270,10
19571070,9
19571654,9
19573111,10
19574308,3
19574717,9
19575888,9
19578306,10
19580922,10
19582804,8
19583397,1
19585921,10
19589792,5
19591042,3
19595400,7
19595740,8
19596502,9
19596524,10
19597036,10
19598046,10
19598121,6
19598315,0
19600986,10
19601174,9
19604845,6
19606921,8
19609488,9
19614074,5
19615853,6
19616974,6
19617529,1
19618372,7
19618644,9
19619756,5
19622751,5
19624342,7
19627531,8
19628496,10
19629727,10
19633070,9
19635341,9
19635389,10
19636567,1
19639569,9
19639976,2
19640594,10
19644222,10
19644317,4
19648497,8
19649358,9
19650230,9
19651822,8
19652480,8
19653549,10
19653630,10
19653910,4
19653935,6
19654174,0
19655736,3
19658596,0
19658936,8
19658941,1
19659169,8
19659436,5
19661677,10
19662520,8
19663789,1
19664873,9
19665740,10
19668654,6
19669004,10
19669088,0
19670389,9
19673842,0
19674262,8
19676131,6
19676415,3
19677783,8
19680842,9
19681489,5
19681890,9
19682327,0
19682498,1
19682950,10
19684615,5
19684820,10
19687509,5
19687722,10
19689748,9
19699441,10
19699734,8
19700321,0
19700750,6
19705289,10
19712557,8
19713304,20
19713542,4
19713620,10
19715058,10
19715196,7
19716003,7
19717092,6
19718010,9
19719036,10
19720166,9
19722388,10
19725248,10
19727048,10
19727360,0
19730237,5
19730993,7
19731492,6
19733750,8
19733853,7
19734029,10
19735996,6
19736292,5
19739843,7
19739960,5
19740347,6
19743763,10
19746566,8
19749214,10
19750442,3
19752713,7
19755392,6
19755456,10
19760119,0
19760279,10
19760958,8
19763034,10
19764989,9
19765006,9
19767278,0
19769350,5
19769866,9
19770397,7
19770708,3
19773663,8
19774303,8
19777767,5
19778660,10
19779344,10
19779473,10
19780479,7
19781052,8
19782146,8
19785951,5
19786461,9
19786774,0
19787032,10
19787983,10
19788569,8
19789747,10
19791210,10
19792078,7
19792663,10
19793651,10
19793695,10
19795184,10
19804054,10
19806806,2
19806999,20
19807291,10
19808175,10
19810113,0
19811191,8
19812097,10
19812730,9
19813351,6
19814521,10
19814781,10
19815922,7
19817165,9
19817517,10
19817587,9
19820120,10
19822152,9
19823035,10
19823260,0
19824239,8
19825134,0
19828807,10
19832884,0
19834665,8
19837085,4
19839779,7
19842395,4
19842426,9
19843013,2
19843276,0
19847077,10
19847423,9
19851064,7
19853763,7
19855119,10
19857010,7
19857057,10
19861415,7
19862287,10
19863795,9
19865709,6
19867641,5
19868845,0
19869352,9
19872068,9
19880271,5
19880343,2
19882701,6
19888812,8
19890635,10
19891428,8
19892616,7
19892862,10
19893013,9
19893152,6
19893339,8
19893431,3
19893698,10
19897111,10
19898361,2
19898948,5
19899063,10
19899900,10
19902220,3
19908785,10
19909263,5
19909725,10
19910734,9
19911526,10
19912172,10
19916621,10
19918168,10
19920403,2
19926356,9
19927104,0
19927285,10
19929959,6
19931790,0
19931920,10
19933351,10
19934162,7
19938920,9
19943692,4
19945959,10
19947389,10
19949513,10
19954974,8
19956523,10
19957041,8
19957523,7
19960206,6
19962068,10
19967017,6
19968395,10
19969272,6
19971339,10
19973081,10
19973526,10
19975016,10
19975192,9
19975707,10
19977091,10
19978425,8
19980175,7
19980814,10
19983868,8
19983979,7
19984684,0
19986575,5
19987871,9
19988269,10
19988551,10
19989238,9
19989729,7
19990433,9
19991956,6
19992302,8
19993846,0
19994563,8
19995801,7
19995850,8
19996106,10
19996383,8
19996766,10
19998568,0
19998993,9
20001872,3
20001985,5
20002292,5
20003570,8
20003605,8
20003858,8
20004016,5
20005311,10
20005553,2
20006787,10
20008257,7
20008878,0
20010071,7
20010177,10
20010745,6
20015784,9
20017158,10
20019366,8
20019372,8
20020926,5
20021367,0
20022201,5
20023072,10
20023265,10
20024396,4
20024576,4
20026023,10
20026305,7
20028243,10
20030793,10
20032058,8
20032128,8
20033892,10
20037450,0
20039822,10
20043406,7
20045828,7
20047355,10
20050679,3
20051097,0
20052342,8
20053755,8
20057795,5
20058711,10
20059009,5
20059347,10
20060756,7
20060875,5
20062522,10
20064449,10
20067749,2
20070090,10
20070673,0
20071264,10
20071463,9
20071975,10
20072958,10
20074328,10
20074865,8
20074875,8
20084321,10
20084401,4
20086475,8
20089475,8
20089699,9
20089719,10
20090497,10
20090910,10
20094440,6
20095143,1
20097505,10
20097632,10
20103036,10
20103959,7
20105472,10
20106319,10
20111827,7
20113364,10
20117450,10
20118825,5
20119099,0
20123389,3
20124589,8
20124601,10
20127262,10
20129559,3
20132426,10
20132531,8
20134497,5
20136228,7
20136367,8
20139516,8
20140290,10
20140449,10
20141245,9
20143710,4
20146261,10
20148671,10
20149460,9
20149789,0
20152436,8
20154317,2
20158448,10
20160445,10
20160932,9
20161683,10
20162875,10
20163026,9
20163197,5
20164052,10
20164212,8
20164964,3
20165270,1
20165295,9
20165565,2
20166069,9
20166361,10
20167860,8
20168420,8
20169065,10
20169987,7
20170104,0
20170194,10
20170950,8
20171209,1
20172771,10
20172892,10
20173451,10
20173654,10
20175438,8
20176016,2
20177875,10
20181148,7
20181513,0
20185439,10
20185600,10
20186978,5
20188302,2
20188349,10
20190478,10
20190521,8
20190834,9
20191142,1
20191148,10
20191255,8
20194559,10
20197054,10
20197130,1
20200153,10
20200466,8
20202099,10
20203648,10
20204051,1
20204287,5
20205815,0
20208327,10
20210621,8
20210756,6
20211341,7
20213265,10
20215524,5
20215862,7
20218101,8
20220985,10
20224025,10
20224104,2
20226317,10
20227262,9
20228479,9
20228925,4
20229984,8
20230847,10
20234337,7
20237145,5
20237279,0
20237283,10
20239400,8
20241120,5
20242550,4
20243126,10
20245585,8
20246526,9
20248844,9
20250827,10
20252333,10
20255405,10
20255668,10
20256531,2
20257292,0
20257678,0
20259075,7
20260297,10
20262816,7
20263935,6
20264422,5
20265505,8
20266076,7
20266186,10
20267887,3
20268950,10
20272296,10
20274800,10
20277777,8
20280907,0
20280914,8
20284315,8
20285676,0
20287589,8
20288037,9
20288851,10
20289143,3
20289450,10
20292539,10
20295623,10
20296519,10
20297961,6
20300475,7
20306905,5
20307027,10
20308501,7
20309860,2
20310274,10
20310458,9
20314138,10
20315405,10
20316298,5
20317737,8
20319783,9
20319826,10
20321099,10
20321669,10
20323289,10
20330705,10
20332312,5
20332887,4
20333409,10
20335835,8
20337673,10
20337679,3
20337769,10
20338693,9
20339712,10
20340096,8
20343314,10
20344093,0
20348298,2
20349046,10
20349228,9
20352258,6
20353201,0
20353247,1
20354704,9
20354787,3
20356053,9
20358118,10
20358909,10
20359904,8
20362235,4
20363299,10
20365422,10
20366082,9
20366502,9
20367866,8
20369689,6
20371848,7
20374111,10
20375641,8
20375909,4
20376952,10
20377324,9
20378697,10
20381840,9
20383038,1
20385721,8
20390492,7
20391094,5
20391938,10
20391956,10
20392523,0
20394120,10
20394338,10
20396442,9
20396479,9
20397630,10
20399089,10
20400588,10
20403035,0
20403193,9
20405176,10
20405961,10
20408745,10
20409197,10
20409856,9
20410899,6
20414548,9
20415719,7
20417403,10
20418446,6
20419601,10
20420707,10
20423148,9
20424067,9
20425891,9
20426005,10
20427295,0
20431843,10
20435117,10
20436349,6
20436703,10
20441795,8
20443143,8
20446150,6
20446783,6
20447145,10
20447459,9
20447797,3
20447872,7
20447991,10
20450290,9
20452995,10
20454480,9
20454694,10
20457140,10
20461332,7
20464227,8
20471219,10
20477666,9
20477828,9
20479247,2
20480194,7
20481771,0
20482542,9
20484513,8
20485370,10
20485739,9
20486444,0
20487125,5
20487230,10
20487322,7
20487751,9
20487800,10
20488790,9
20488834,10
20490345,10
20491569,4
20493497,8
20494210,10
20494230,0
20494493,10
20494564,10
20498483,10
20500078,10
20500560,0
20502908,0
20503248,8
20503586,7
20504425,7
20505243,0
20505260,8
20506589,5
20506932,10
20508669,10
20513650,6
20513876,0
20514945,8
20516311,7
20516501,10
20517224,0
20519454,8
20521135,2
20521292,5
20522874,0
20526831,9
20528528,7
20534608,10
20535209,0
20538739,0
20539295,8
20547476,10
20547739,8
20549402,7
20551309,7
20552764,10
20553695,9
20554561,7
20554654,8
20555634,8
20556851,3
20558790,10
20561084,10
20562321,10
20562624,4
20562964,9
20563180,0
20565088,8
20565429,2
20565487,10
20568417,10
20569064,10
20575073,10
20575331,10
20575457,7
20576688,2
20576918,0
20577833,6
20578565,10
20579748,10
20580511,10
20580788,6
20582085,8
20582923,0
20583161,10
20583172,10
20583260,4
20584211,8
20584500,10
20585536,9
20587500,8
20590423,8
20590883,5
20591079,9
20594530,8
20594579,7
20595602,10
20597549,8
20599905,10
20600614,10
20601585,10
20603465,8
20603974,7
20605144,9
20605796,3
20607093,9
20607432,10
20608111,8
20609016,10
20610363,10
20611559,8
20611674,10
20613412,0
20614126,9
20614344,1
20615208,3
20615292,6
20617003,10
20617061,2
20618353,7
20618683,2
20619445,2
20620487,9
20621829,6
20622451,2
20624275,7
20624784,1
20625807,10
20626754,10
20626942,9
20627381,10
20631644,7
20631781,8
20631843,10
20634354,7
20634840,9
20635673,10
20636528,10
20642143,5
20644564,7
20647718,10
20647865,5
20648818,8
20648843,8
20649357,10
20649496,8
20650332,4
20651675,4
20653320,7
20653858,5
20654805,10
20655200,9
20655820,10
20656487,8
20656744,9
20658223,10
20659744,0
20665158,10
20666626,9
20666704,10
20670641,10
20671952,10
20675298,8
20675786,10
20675827,0
20675903,10
20676108,10
20676511,8
20676902,10
20677202,8
20678638,10
20679728,10
20681190,5
20681838,9
20682416,10
20683251,0
20684344,9
20685524,10
20689205,10
20690944,5
20692352,5
20692775,10
20693189,10
20694514,4
20695408,1
20696300,10
20704473,10
20705336,0
20705346,10
20708356,6
20708439,4
20710367,8
20711998,10
20712151,10
20713419,9
20715548,9
20716658,3
20716777,0
20717241,10
20719187,0
20719290,2
20719457,5
20719922,6
20720345,8
20721669,10
20723259,10
20723862,0
20725146,10
20725357,10
20726211,0
20726958,8
20728030,10
20728617,0
20729120,10
20730644,0
20733049,7
20733848,10
20740073,3
20741289,10
20741388,9
